nit_entidad,orden_entidad,num_contratos_1,num_contratos_2,num_contratos_3,val_contratos_1,val_contratos_2,val_contratos_3,val_contratos_media_1,val_contratos_media_2,val_contratos_media_3,val_contratos_median_1,val_contratos_median_2,val_contratos_median_3,val_contratos_desv_1,val_contratos_desv_2,val_contratos_desv_3,num_familias_dif_1,num_familias_dif_2,num_familias_dif_3,num_grupos_dif_1,num_grupos_dif_2,num_grupos_dif_3,num_contratistas_dif_1,num_contratistas_dif_2,num_contratistas_dif_3,b_cont_cerrada_1,b_cont_cerrada_2,b_cont_cerrada_3,pnum_ganadoras_1,pnum_ganadoras_2,pnum_ganadoras_3,b_adicion_tiempo_1,b_adicion_tiempo_2,b_adicion_tiempo_3,b_adicion_cuantia_1,b_adicion_cuantia_2,b_adicion_cuantia_3,IRCC,IRCCG,ine_coberturaNeta_1,ine_coberturaNeta_2,ine_coberturaNeta_3,ine_tasaDesercion_1,ine_tasaDesercion_2,ine_tasaDesercion_3,ine_tasaRepitencia_1,ine_tasaRepitencia_2,ine_tasaRepitencia_3,ine_tasaAnalfabetismo_3,ine_porcentajeAsistencia_3,ine_pruebaLecturaMatematicas_1,ine_pruebaLecturaMatematicas_2,ine_pruebaLecturaMatematicas_3,ine_pruebaLecturaCritica_1,ine_pruebaLecturaCritica_2,ine_pruebaLecturaCritica_3,inf_ingresos_m_1,inf_ingresos_m_2,inf_ingresos_m_3,inf_financiamiento_m_1,inf_financiamiento_m_2,inf_financiamiento_m_3,inf_regaliaspc_m_1,inf_regaliaspc_m_2,inf_regaliaspc_m_3,inf_nproyectos_m_1,inf_nproyectos_m_2,inf_nproyectos_m_3,inf_vproyectos_m_1,inf_vproyectos_m_2,inf_igpr_m_2,inf_igpr_m_3,inf_desempennofiscal_m_1,inf_desempennofiscal_m_2,inf_desempennofiscal_m_3,inf_peducacion_m_1,inf_peducacion_m_2,inf_peducacion_m_3,inf_psalud_m_1,inf_psalud_m_2,inf_psalud_m_3
819001796,5,309,284,510,788561704,2111670230,2465520205,2551979.6245954693,7435458.556338028,4834353.343137255,1600000,2400000,2550000,4677906.406022238,62118671.720412485,10671546.006605506,8,8,9,2,3,3,71,93,96,1,1,1,22.97734627831715,32.74647887323944,18.823529411764707,0,0,0,0,0,0,10.984090168582412,Bajo,9144,9665.5,10300,155.5,127,360.5,55,644.5,259,1424,7400,4227.5,3956,3874,4280.5,4535,4303,22928370000,25052565000,32442225000,4029935000,-1523675000,2842285000,81501.705,48055.104999999996,39863.36,1.5,4,0,1000835635.6,1104140549,69.61,74.96124999999999,65.84,66.22999999999999,71.75,11.34,11.92,10.085,38.905,39.21,41.41
819002025,4,1,3060,2535,740000,53686351968,20157488389,740000,17544559.466666665,7951671.9483234715,740000,1100000,2000000,0,739838536.0605967,45963655.10415705,1,33,47,1,4,4,1,388,361,0,0,0,100,12.679738562091503,14.240631163708088,0,0,0,0,1,1,24.55808251581603,Medio,10535,11110,10575.5,464,247.5,449,94.5,431,294.5,1516,7391,4610,4580,4686,4520.5,4876,4727,29513155000,32857020000,41315280000,8937540000,3658105000,7514210000,17511.894999999997,2340.755,35465.68,2,3,0,1764856665.84,1210067020.4,67.13375,71.285,71.22,68.22,71.82,10.615,11.405,9.14,57.045,59.185,64.645
819002363,5,0,170,1302,0,493613953,6643329600,0,2903611.488235294,5102403.686635945,0,2795000,1644000,0,2119981.7354622018,13654377.848076291,0,4,69,0,2,5,0,22,193,0,1,1,0,12.941176470588237,14.823348694316435,0,0,0,0,0,0,15.09355057145896,Medio,8941,9158.5,9103,453,436.5,319.5,136,567.5,134.5,1454,7109,4472,4498,4286,4484.5,4862,4717,51194865000,55409290000,57436800000,4159355000,-126690000,7699560000,86936.7,15300.96,0,1,4,0,4220293109.57,1670167870.79,58.97125,72.1475,70.13499999999999,74.6,72.91,10.33,12.120000000000001,9.83,59.935,61.345,61.14
819002534,4,0,0,381,0,0,4621396971,0,0,12129650.842519686,0,0,7200000,0,0,28457860.13835747,0,0,2,0,0,1,0,0,147,0,0,0,0,0,38.582677165354326,0,0,0,0,0,1,9.426804459279763,Bajo,9003,9584,9886.5,249.5,260.5,291,184.5,679,319,1461,7381,4467.5,4355,4443,4401,4724,4720,26868350000,22733660000,28092435000,483290000,508955000,-272670000,76281.9,19341.49,37990.74,0,2,1,0,1372725612.5,74.97875,70.30375,60.155,56.5,69.76,12.895,13.335,10.265,50.78,50.675,56.185
819002551,5,17,183,2378,84025331,800584796,35060942586,4942666.529411765,4374780.306010929,14743878.295206055,2866667,1700000,2600000,7803477.622363139,24090208.01927257,475221575.0371487,1,2,55,2,1,4,17,148,486,0,1,1,100,80.87431693989072,20.43734230445753,0,0,1,0,0,1,30.143575165934475,Alto,10552.5,11233,10737.5,413,350,311,177.5,510,201,1002,7218,4567,4538.5,4508,4562.5,4872.5,4816,48031060000,53472240000,67056420000,1411590000,4338410000,8250395000,90163.065,32373.365,67140.16500000001,1,5.5,2,20118871791,0,70.12,79.23625,71.81,70.69,73.56,11.545,12.454999999999998,8.74,57.765,62.275,68.07
819003462,5,0,7,236,0,26150000,1077727071,0,3735714.285714286,4566640.131355932,0,2400000,3675000,0,2861630.4044073494,3764349.1612871503,0,1,35,0,1,4,0,7,102,0,0,0,0,100,43.22033898305085,0,0,0,0,0,0,7.298645294009249,Bajo,8982.5,9600.5,9587,334.5,224.5,478.5,47.5,495,186.5,2239,7128,3998.5,3870,3754,4003,4320,4278,9592070000,15782210000,14635665000,1722590000,-1364450000,525255000,35756.495,0,68581.325,0,4,1,174517703.75,0,78.3325,69.2,60.51,60.239999999999995,62.71,5.635,7.27,5.4350000000000005,32.754999999999995,34.650000000000006,37.480000000000004
819003599,5,0,286,399,0,1435192113,1978297002,0,5018154.241258741,4958137.84962406,0,2502000,2226000,0,7194572.484813585,11201604.638905495,0,27,23,0,4,4,0,121,116,0,1,1,0,42.30769230769231,29.07268170426065,0,0,0,0,0,0,10.6117263552553,Bajo,8831.5,8088,9307.5,130,154.5,165.5,78,115.5,109,2079,7520,4185,4091.5,4137,4113.5,4465.5,4555,19343130000,18115540000,19784795000,2761065000,-1002105000,1034215000,87396.565,49863.935,42785.52,1,2,0,295052240,0,68.3075,68.5,45.974999999999994,54.94,57.65,10.485,11.18,8.64,33.63,35.745000000000005,38.315
819003618,4,0,0,205,0,0,1237091154,0,0,6034590.995121951,0,0,4000000,0,0,6720232.840840123,0,0,13,0,0,4,0,0,71,0,0,1,0,0,34.63414634146341,0,0,0,0,0,0,12.2442354184332,Bajo,10852.5,10289,9802,363,300,187,104,457.5,345,1429,7202,4149,4069.5,4077,4198,4536.5,4568,12363960000,13927590000,15697845000,3105805000,778395000,1001880000,74010.905,25570.93,95032.875,0,3,1,646791139.1,0,63.05,70.072,64.12,59.72,56.78,9.795000000000002,10.83,8.7,30.42,32.69,34.55
819003632,4,0,28,713,0,221603946,4144261780,0,7914426.642857143,5812428.86395512,0,3272350,2400000,0,14597564.898142256,19413667.733817488,0,17,50,0,4,4,0,19,268,0,1,1,0,67.85714285714286,37.58765778401122,0,0,0,0,0,0,11.559320087524606,Bajo,11417.5,9979.5,10178,241,243.5,301.5,182,654,164,1082,6714,4179,3943.5,4000,4211.5,4489,4434,46083290000,48419835000,56294200000,4993915000,4041745000,5746385000,71102.915,5362.27,104601.47,2,1.5,0,41828023974,3701664370.6,67.54875,67.50375,67.19999999999999,72.41,73.78,14.545,16.015,13.469999999999999,55.995000000000005,54.535,57.97
819004070,5,1,0,1448,149999500,0,24254972354,149999500,0,16750671.51519337,149999500,0,5985000,0,0,123388917.60425556,1,0,55,1,0,4,1,0,678,0,0,1,100,0,46.8232044198895,0,0,0,0,0,0,10.45404493770468,Bajo,8756.5,8867.5,9701.5,337,319,375.5,144,99,102.5,0,0,4674.5,4656,4693,4794,5022,5085,545528575000,716442290000,815294000000,6235655000,65135765000,-7313865000,12590.455,8653.800000000001,32772.375,1,4.5,6,22109178256.75,0,67.10625,70.57875,79.35499999999999,79.005,74.24,63.415000000000006,61.94,62.1,25.055,28.615000000000002,29.130000000000003
819004280,7,0,0,536,0,0,2991329608,0,0,5580838.820895523,0,0,2050762,0,0,47426433.33515865,0,0,13,0,0,4,0,0,221,0,0,0,0,0,41.23134328358209,0,0,0,0,0,0,17.124893711028292,Medio,9803,10539.5,10623.5,303,163,214.5,133.5,459,127.5,1218,7098,4490.5,4344.5,4406,4461.5,4741.5,4762,53659825000,57666510000,68994990000,3129965000,-1120275000,6839275000,88216.67499999999,42496.97,58168.215,2,6,5,2369686159,2600940297.26,55.265,55.5775,68.03,69.105,63.42,12.59,13.515,11.135,58.504999999999995,58.364999999999995,62.625
819004347,4,0,0,150,0,0,414538666,0,0,2763591.1066666665,0,0,2435000,0,0,2547391.2135379133,0,0,6,0,0,1,0,0,56,0,0,0,0,0,37.333333333333336,0,0,0,0,0,0,10.707164753749277,Bajo,6034,6421,8435,326.5,326.5,193,44.5,733,11,1577,7477,4245.5,4346.5,4525,4235.5,4782.5,4816,19576500000,12833640000,14972595000,1765080000,410085000,1209015000,321386.825,12001.685,72433.235,2,3,0,319784611,0,62.4225,70.7425,65.095,58.480000000000004,57.92,7.82,8.940000000000001,7.48,31.490000000000002,31.33,34.144999999999996
820000857,5,68,39,61,428862013,365740637,520008040,6306794.30882353,9377965.051282052,8524721.967213115,2785000,5776000,4545460,16012258.546643188,13386404.681108473,11197739.568967538,15,17,27,4,3,4,39,34,32,0,0,0,57.35294117647059,87.17948717948718,52.459016393442624,0,0,1,1,0,1,16.22824774526318,Medio,7157,6909,6937,355,263.5,212.5,324,71.5,0,928,7548,5053,4982.5,5132,4934.5,5109.5,5194,15850650000,13095820000,14537865000,1977290000,-684575000,826160000,342524.73,350559.045,60910.105,1,1,0,724676042.89,0,63.24625,68.00375,76.1,66.875,67.07,5.65,3.495,3.12,24.16,20.845,22.71
820000886,4,63,132,99,293716379,566931265,663311043,4662164.746031746,4294933.825757576,6700111.545454546,2408000,2350000,3600000,5250576.474540716,4757170.823746863,10792824.002382891,13,24,31,4,4,4,32,48,50,1,1,1,50.79365079365079,36.36363636363637,50.505050505050505,0,1,1,0,1,1,19.95875465698969,Medio,2920,2868.5,5378,68.5,129,205.5,108.5,157.5,247,984,6951,4987,5182,5358,4873.5,5212.5,5179,12112010000,10699490000,15921465000,171175000,1012425000,-1521700000,134520.63,16961.635,266377.38,0,5,1,900165317,674648180,69.46166666666667,81.1975,68.45500000000001,66.65,66.46,6.12,4.785,3.24,20.055,19.174999999999997,18.73
820002248,6,113,150,112,2462411236,2861063131,2948000224,21791249.876106195,19073754.206666667,26321430.57142857,7500000,5017200,5276800,43713852.06461837,74886451.14979237,106011970.34692952,18,51,41,4,4,4,1,76,57,1,1,1,0.8849557522123894,50.66666666666667,50.89285714285714,0,1,1,0,1,1,40.20088468885511,Alto,8276,8098.5,8279,223.5,272.5,230,10,92.5,3.5,593,7013,4942,5268,5392,4809,5216,5310,17084720000,18867510000,20070615000,-548255000,-1544470000,-1489800000,67354.55500000001,4.455,0,2.5,2,0,138869726,0,52.23625,50.120000000000005,75.785,77.94999999999999,77.32,9.735,8.285,6.42,46.965,44.245,45.644999999999996
820002608,7,0,0,44,0,0,141924053,0,0,3225546.659090909,0,0,1828375,0,0,4299460.284585545,0,0,20,0,0,3,0,0,27,0,0,0,0,0,61.36363636363637,0,0,1,0,0,1,26.39992012702479,Medio,7619.5,7100.5,8560.5,135,231,196.5,0,10.5,152,1014,8462,4957.5,4940.5,4972,4810,5206,5132,5590540000,8858830000,7364240000,50415000,-2071720000,1649380000,151076.83500000002,2355.23,134108.065,0,2,1,275814463,0,67.775,69.36,60.815,66.555,65.49,4.890000000000001,3.89,3.17,17.315,17.255000000000003,17.54
820002657,5,75,115,108,670058252,946211425,920777069,8934110.026666667,8227925.434782608,8525713.601851853,5172156,4000000,4330000,10773813.31871526,11441863.819661021,11500833.257292183,25,30,29,5,4,4,53,67,53,0,0,0,70.66666666666667,58.26086956521739,49.074074074074076,0,1,1,1,1,1,16.35755895090526,Medio,8045,7992,8130,128,176,182.5,134.5,53,19.5,1054,7302,5293.5,5507.5,5400,4955.5,5269,5240,14022920000,12517370000,13590485000,-2370000,870370000,1242885000,165374.155,66331.565,0,0,1,4,1083348267.58,0,67.345,81.35857142857142,74.05,70.11500000000001,70.97,6.6,6.04,4.385,32.42,33.225,34.815
820002715,5,67,71,67,395055931,443496359,489295740,5896357.179104477,6246427.591549296,7302921.492537313,3930000,4595162,5100000,4834562.195067019,5912855.7066252725,6134050.026132061,6,27,31,4,4,3,50,44,41,1,1,1,74.6268656716418,61.97183098591549,61.19402985074627,0,1,0,1,1,1,12.614285601353357,Bajo,9858,9967.5,9418,144.5,365,205.5,130.5,35.5,73,1389,7468,5066.5,5090.5,5263,4793.5,5122,5318,10555340000,11059430000,12807795000,-111010000,190720000,3110000,400270.595,98747.73999999999,159596.235,1.5,5,1,22227472586.95,45952581056.25,95.15666666666667,80.11875,70.19999999999999,81.10499999999999,81.28,6.77,5.46,4.6850000000000005,28.425,27.02,29.564999999999998
820002854,4,65,159,128,695952862,1095507423,1395326526,10706967.107692307,6889983.79245283,10900988.484375,2500000,4440000,6000000,24731597.28381668,9409434.305855496,25874616.63397297,31,31,30,4,4,4,50,84,66,1,1,1,76.92307692307693,52.83018867924528,51.5625,0,0,1,0,0,1,13.18162255787231,Bajo,6344,6367.5,7732,175.5,510,415,259.5,458.5,254,1404,6597,4829,4835,4931,4608.5,4926.5,5006,10977640000,9697840000,12388780000,-1116775000,7430000,-825005000,141926.67,38993.99,69604.44,0,2,2,1034749247.53,0,63.62,69.25285714285714,67.88499999999999,65.825,66.39,6.4,4.615,3.29,24.244999999999997,24.490000000000002,20.93
820002916,7,76,115,84,1157197640,2330675562,1869570547,15226284.736842105,20266744.017391305,22256792.226190478,4960000,4500000,4400000,33549290.886090692,59093957.068898916,55974022.548283495,15,33,26,4,4,4,54,62,46,0,0,0,71.05263157894737,53.91304347826087,54.761904761904766,1,1,1,1,1,1,18.423367003075988,Medio,6409.5,5955,7546.5,307,334,231.5,3,18,10.5,1828,7716,4818.5,5080,5073,4686,5073,5045,14818845000,13520620000,13143940000,1569060000,-1128500000,1108920000,169213.84999999998,123538.715,32831.86,1,2.5,0,2506298619.41,0,60.905,48.45125,65.91,63.975,64.18,7.86,6.135,4.279999999999999,25.415,25.810000000000002,28.05
820003193,5,32,74,76,568438018,247752372,460889091,17763688.0625,3348005.027027027,6064330.144736842,4200000,2042744,3000000,69955302.22571586,3763350.4709396884,19223174.714564547,2,18,10,1,4,3,22,48,43,0,1,0,68.75,64.86486486486487,56.57894736842105,1,1,1,1,1,1,22.169050222563172,Medio,9333.5,9553,8544,33,80.5,126,207.5,240,63.5,895,7500,5057.5,5393.5,5271,5065.5,5349.5,5189,5077750000,4942335000,6066635000,120165000,-295955000,107280000,49835.88,171881.285,0,0,1,1,531350802,274770109.03,63.89,66.51142857142857,64.86,60.435,64.22,3.8899999999999997,3.42,2.7800000000000002,22.855,23.22,25.03
820003284,5,0,48,49,0,236340660,249990061,0,4923763.75,5101837.979591837,0,3600000,3300000,0,3587724.3616557484,5421388.194290895,0,23,9,0,4,2,0,35,37,0,0,1,0,72.91666666666666,75.51020408163265,0,0,0,0,0,0,16.061843861823807,Medio,9275,8709.5,8970.5,381,311,177,178,273,46.5,903,6760,4824,4971,5200,4499,5021.5,4935,7547150000,9030865000,12216835000,658590000,-700650000,-767665000,65300.455,138013.74000000002,510339.03,0,1.5,1,339266842,0,67.41499999999999,81.63,79.11,83.33000000000001,82.64,4.745,3.795,2.685,20.9,21.79,22.16
820003291,5,1,15,82,159964000,207172921,964653909,159964000,13811528.066666666,11764072.06097561,159964000,7205277,6000000,0,18789912.121810313,20522924.31057173,1,9,16,1,3,4,1,13,46,0,1,1,100,86.66666666666667,56.09756097560976,0,1,0,0,1,0,20.171305068728287,Medio,6602,5943.5,7033.5,191,364.5,224,197.5,110,104,1506,7585,4823,4932.5,4865,4657,5047,4959,10559400000,11334780000,12165305000,2545265000,-844205000,492615000,111859.20000000001,139132.13999999998,311451.42000000004,0,2,1,1617062585.5,468801044.5,74.498,82.56142857142858,69.26,66.4,66.39,6.97,4.9399999999999995,4.535,26.689999999999998,26.295,28.845
820003328,5,93,120,74,777944574,954943778,1020411684,8364995.419354838,7957864.816666666,13789347.081081081,6000000,5433618.5,9000000,7621632.432665404,8912433.067572106,18730410.917070225,18,40,35,4,4,4,56,62,38,1,0,0,60.215053763440864,51.66666666666667,51.35135135135135,0,1,1,0,1,1,15.91375288871771,Medio,6854.5,6578.5,7804,173.5,129,164.5,67.5,77.5,137,698,7751,5042.5,5213,5262,4797,5173.5,5178,9136085000,9080465000,9239965000,451850000,-174205000,633100000,171733.54499999998,0,0,1,4,2,1390526126,0,76.62625,77.0975,72.47,69.5,71.81,5.295,4.525,3.79,30.455,31.36,35.63
820003337,4,0,13,140,0,107870000,1353671956,0,8297692.307692308,9669085.4,0,4000000,3720000,0,8469399.972692037,15020218.028597238,0,6,43,0,3,4,0,12,55,0,1,1,0,92.3076923076923,39.285714285714285,0,0,0,0,1,0,25.45024264053883,Medio,7579,7242.5,7625.5,80,123,48.5,30.5,35.5,24,1031,7705,5045,5373.5,5042,4908,5208,5088,13661580000,14425455000,17081435000,531500000,-1344470000,376255000,77461.83499999999,57001.62,93692.555,0,4,0,1169898972.5,0,74.17875000000001,85.59,80.73500000000001,80.005,80.01,6.335,5.2,4.21,29.555,27.675,33.945
820003352,5,42,85,91,205494498,434475747,625860864,4892726.142857143,5111479.376470588,6877591.912087912,3899500,3600000,4800000,4429627.548120825,5699702.535593576,17437324.84604206,13,26,24,4,4,4,34,46,35,1,0,0,80.95238095238095,54.11764705882353,38.46153846153847,1,1,1,1,1,1,14.72255221982505,Bajo,7276.5,6372.5,6487.5,150.5,291.5,302,0,405,59,809,6846,5097.5,5216,5218,4875.5,5098.5,5056,6847110000,6088685000,6394370000,-613020000,-605010000,-307675000,80034.14,34905.255,47667.58,0,2,1,105453723,108784189.5,76.11666666666667,86.28714285714285,63.74,58.989999999999995,63.02,4.640000000000001,3.15,2.51,22.275,20.14,21.880000000000003
820003357,4,29,71,73,112065984,285325802,433208723,3864344.275862069,4018673.267605634,5934366.068493151,3000000,3600000,3000000,3073880.5237538675,2963236.021504463,11657425.031566208,6,32,33,3,4,4,23,53,38,0,0,0,79.3103448275862,74.64788732394366,52.054794520547944,1,0,0,1,1,0,13.703789976285547,Bajo,8583,7710,7973.5,81.5,100.5,77,68,40,0,762,6954,5037,5188.5,5218,4925.5,5204.5,5161,7478995000,7205985000,6745385000,1375100000,-849510000,503415000,73784.415,47700.695,48794.405,1,1,0,288755278.08,0,66.84875,80.40125,68.215,61.025,64.93,4.205,3.355,2.61,15.92,15.440000000000001,18.215
820003360,5,21,0,24,299266905,0,537543169,14250805,0,22397632.041666668,3877500,0,6300000,28854257.75781629,0,61276657.47226657,1,0,18,4,0,4,19,0,21,0,0,0,90.47619047619048,0,87.5,0,0,0,0,0,0,26.758085774965505,Medio,6797,6783.5,7580.5,354,391,500,24.5,0,39.5,1327,7127,4828,4938,4927,4770.5,5096.5,5203,9033195000,9191350000,13720870000,1298980000,-775930000,-525760000,106525.86499999999,202334.53,192034.035,0,4.5,0,1052206019.72,0,71.445,75.24625,67.515,66.84,66.6,4.585,3.7,2.91,25.619999999999997,25.75,25.865000000000002
820003365,5,0,72,94,0,313495946,774693707,0,4354110.361111111,8241422.414893617,0,3096000,3755098.5,0,3911876.6930229906,22446074.255605396,0,32,44,0,4,4,0,51,56,0,1,1,0,70.83333333333334,59.57446808510638,0,1,1,0,1,1,19.816702414600044,Medio,6812,6644.5,7094,68,70,37,5,22.5,6,972,6613,4695.5,4736,4814,4483,4839.5,4704,8041345000,8716180000,9964910000,2239985000,-431510000,18900000,83372.375,87482.945,140597.795,1,2,0,192480312.66,0,65.8075,70.92875,63.465,63.400000000000006,65.42,5.45,4.305,3.245,27.555,26,27.235
820003374,5,0,75,86,0,477252432,978292337,0,6363365.76,11375492.290697675,0,3000000,4561859.5,0,7169400.957854819,28330022.662525963,0,23,29,0,3,4,0,49,45,0,0,0,0,65.33333333333333,52.32558139534884,0,0,0,0,0,0,21.304453481246437,Medio,7161,7301.5,7376,231,138,346,51.5,10,21,492,7138,5072,5185,5411,4803.5,5261.5,5275,11087730000,10764285000,11786280000,-381055000,-153235000,-35645000,194301.005,0,6579.295,1.5,1,0,604850448.25,0,63.40875,56.230000000000004,71.24000000000001,74.045,75.63,7.575,6.805,4.825,28.66,28.075000000000003,28.98
820003382,5,40,91,83,383612067,917583930,790641163,9590301.675,10083339.89010989,9525797.144578313,5018560,4800000,3912790,12592849.462218335,13845612.341404457,24171695.18433301,3,2,26,2,1,3,30,54,48,0,1,0,75,59.34065934065934,57.831325301204814,0,0,0,0,0,0,28.977866457628586,Medio,9617,9658.5,9399.5,115,132.5,235.5,40,0,9,528,7337,5523,5709,5402,5138,5471,5335,11235365000,9073240000,8474695000,-63495000,-1048180000,1297200000,252737.37,181507.85,0,0,2,2,1356192609.98,0,89.92875,83.38875,74.77000000000001,70.735,81.46,5.65,5.705,4.545,29.8,28.345,33.370000000000005
820003388,5,56,69,52,327759967,350234804,381508281,5852856.553571428,5075866.724637682,7336697.711538462,4250000,3777778,4034000,4484751.639564411,5144096.476244643,7956961.601113688,14,29,17,4,4,4,44,48,31,0,1,1,78.57142857142857,69.56521739130434,59.61538461538461,1,1,1,1,1,1,13.727901640366,Bajo,6928,6901,8242.5,76,217.5,176,136.5,96.5,119.5,493,7180,5123.5,5151.5,5233,5001,5212.5,5106,8687760000,6505595000,8782535000,1049965000,-770110000,84700000,68762.23000000001,0,232597.04499999998,0,1,1,267565867,0,67.0625,84.526,73.72,60.63,66.17,5.3,4.09,3.24,23.015,20.165,22.674999999999997
820003401,5,12,29,52,76050000,113486000,235791219,6337500,3913310.3448275863,4534446.519230769,4950000,3200000,3000000,6093322.537454795,2589897.3242671816,4101451.981252041,3,3,1,1,2,1,10,21,39,1,1,1,83.33333333333334,72.41379310344827,75,0,0,0,0,0,0,17.315244662434054,Medio,6604,6591.5,8206.5,180,211,250.5,147.5,42.5,145.5,519,7500,4831,5051.5,4834,4693.5,5011.5,4930,7468325000,6345545000,7356700000,-1251935000,98650000,420665000,209440.82,25576.394999999997,178032.985,1,2,0,271847595.63,0,75.5,79.37714285714286,69.77000000000001,68.935,72.44,5.109999999999999,4.7,3.845,19.045,18.060000000000002,19.415
820003404,5,2,80,130,5320000,264643853,637141073,2660000,3308048.1625,4901085.176923077,2660000,2159500,3667500,2064751.8010647187,3104389.723256745,4577587.842097933,1,26,37,1,4,4,2,42,60,1,0,0,100,52.5,46.15384615384615,0,0,1,0,0,1,11.474281126746082,Bajo,5599.5,5167,6124,298.5,121,143,88.5,5,133,573,7148,5034.5,5119.5,5151,4870,5035.5,5045,9713035000,9044390000,9799290000,525515000,-743365000,722820000,69964.415,22247.65,40571.68,2,1,0,359403229,0,58.21375,72.66666666666667,70.18,66.32,69.17,5.03,4.234999999999999,3.29,24.265,22.16,25.86
820003411,3,84,124,99,17314473666,1042751397,1109858081,206124686.5,8409285.459677419,11210687.686868686,3000000,3027390,6000000,1832398629.1359327,16832028.262075398,19791235.997760214,14,53,40,4,4,4,58,80,47,0,1,0,69.04761904761905,64.51612903225806,47.474747474747474,0,1,1,0,1,1,46.88856180182357,Alto,7319,8076,8992.5,350,203.5,358,114,341.5,690,419,7722,5253,5183,5513,4993.5,5206,5318,14049795000,13950290000,17053135000,1022540000,116100000,-2443815000,53226.615000000005,30496.865,183309.875,1,4,2,0,569422783.07,78.42999999999999,81.385,74.705,73.38,71.31,6.31,4.91,3.835,34.475,31.47,33.56
820003422,4,11,87,92,92314970,662615182,792683540,8392270,7616266.459770115,8616125.43478261,3700000,5000000,5173000,10015315.344106745,8131838.518512074,8477338.210344987,1,19,29,4,3,3,10,49,53,0,1,1,90.9090909090909,56.32183908045977,57.608695652173914,0,0,0,0,0,1,14.878392476120062,Bajo,8165.5,8341,7961.5,49.5,124,198,66,33.5,42,1097,7526,5159.5,5201.5,5182,5038.5,5259.5,5208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
820003435,5,7,107,161,62850505,587334125,983449254,8978643.57142857,5489103.971962617,6108380.459627329,9959000,2200000,3200000,5273090.732301751,10243229.591450846,8115022.218247177,3,33,51,3,5,5,5,57,85,0,1,1,71.42857142857143,53.271028037383175,52.79503105590062,0,1,1,0,1,1,10.853197919183675,Bajo,7557.5,7896.5,8636.5,343.5,329,377.5,333.5,199.5,172.5,1029,7542,5273,5221,5315,4920,5253,5180,9065095000,8168725000,9049010000,-782590000,60930000.00000001,856085000,97925.69,118909.98999999999,80434.51,1,2,1,9207222689.3,0,67.76,70.20875,66.525,67.355,63.87,5.9,5.115,3.51,28.02,28.545,27.28
820003444,5,0,16,56,0,248479000,268621014,0,15529937.5,4796803.821428572,0,3645000,2750000,0,40076875.23159917,5235952.72778976,0,10,21,0,4,4,0,14,36,0,0,0,0,87.5,64.28571428571429,0,1,0,0,1,1,24.831340746536984,Medio,7810,7398,7653,303,165,240,338.5,330,655.5,981,7696,5104,5099.5,5074,4894.5,5105,5226,5257710000,7211330000,6161075000,824290000,-649915000,239460000,76546.82,23284.85,96987.43,1,2,0,130154583.6,0,76.90875,77.63875,62.235,58.004999999999995,53.87,4.925000000000001,3.175,2.33,17.78,15.89,17.85
820003456,5,56,27,0,251973693,142539266,0,4499530.232142857,5279232.074074074,0,1966000,2550000,0,5736630.84316844,7136311.796958264,0,12,17,0,3,3,0,35,24,0,1,0,0,62.5,88.88888888888889,0,0,0,0,0,0,0,20.318175720998482,Medio,8859,8000.5,7709,129.5,323,145.5,51.5,151,320,778,7159,5097,5478,5185,4838,5282.5,5131,7977790000,6209000000,7154985000,80065000,-1234530000,-390425000,57019.15,60924.549999999996,54823.47,0,2,0,702804757.14,0,69.65166666666667,83.415,66.49,64.99000000000001,66.02,4.5649999999999995,4.0600000000000005,3.01,20.005,21.985,21.705
